time,ene-0,ene-1,d00-re,d00-im,d01-re,d01-im,d10-re,d10-im,d11-re,d11-im
389,-0.6907,1.4099,0.0,0.0,-0.002919059956223824,-0.00022854949902911204,0.002919059956223824,-0.00022854949902911204,0.0,0.0
390,-0.7053,1.4041,0.0,0.0,-0.003057374076646138,-4.456315663694321e-05,0.003057374076646138,-4.456315663694321e-05,0.0,0.0
391,-0.7262,1.3989,0.0,0.0,0.005924839705875874,0.00012723865976898928,-0.005924839705875874,0.00012723865976898928,0.0,0.0
392,-0.818,1.3281,0.0,0.0,0.005028775687586323,0.0002231014054896303,-0.005028775687586323,0.0002231014054896303,0.0,0.0
393,-0.8418,1.3271,0.0,0.0,0.010200970234661513,0.000502421788484833,-0.010200970234661513,0.000502421788484833,0.0,0.0
394,-0.9328,1.2555,0.0,0.0,-0.01396206905405387,8.923873907475694e-06,0.01396206905405387,8.923873907475694e-06,0.0,0.0
395,-0.9406,1.2585,0.0,0.0,-0.019590955435476023,-1.4845371224677037e-05,0.019590955435476023,-1.4845371224677037e-05,0.0,0.0
396,-1.0168,1.1819,0.0,0.0,0.026873108796726407,0.00023480888145595665,-0.026873108796726407,0.00023480888145595665,0.0,0.0
397,-1.0142,1.1733,0.0,0.0,0.004544433183295531,0.006858885413648704,-0.004544433183295531,0.006858885413648704,0.0,0.0
398,-1.0831,1.0862,0.0,0.0,-0.04060394532520606,0.00028592311989497605,0.04060394532520606,0.00028592311989497605,0.0,0.0
399,-1.094,1.0514,0.0,0.0,-0.04472116046519366,0.0002270332699849395,0.04472116046519366,0.0002270332699849395,0.0,0.0
400,-1.0934,1.025,0.0,0.0,-0.04671443952927621,0.00024577799337872805,0.04671443952927621,0.00024577799337872805,0.0,0.0
401,-1.0776,1.0138,0.0,0.0,0.0011127419604537688,5.897796742963778e-05,-0.0011127419604537688,5.897796742963778e-05,0.0,0.0
402,-1.0804,0.9848,0.0,0.0,0.0007736110513954548,0.0007095891156024374,-0.0007736110513954548,0.0007095891156024374,0.0,0.0
403,-1.0835,0.9574,0.0,0.0,-0.0426792648385725,-1.2327033285177615e-05,0.0426792648385725,-1.2327033285177615e-05,0.0,0.0
404,-1.0861,0.9339,0.0,0.0,0.00045568911774460476,0.0013007361307202133,-0.00045568911774460476,0.0013007361307202133,0.0,0.0
405,-1.0887,0.9137,0.0,0.0,0.0005337187006190559,0.0017171369888633128,-0.0005337187006190559,0.0017171369888633128,0.0,0.0
406,-1.0918,0.8948,0.0,0.0,-0.02806877238166007,1.3879117044222386e-05,0.02806877238166007,1.3879117044222386e-05,0.0,0.0
407,-1.1749,0.7991,0.0,0.0,-0.0012300294175781386,-0.0014483177833764477,0.0012300294175781386,-0.0014483177833764477,0.0,0.0
408,-1.1775,0.7868,0.0,0.0,-0.0012410896855556699,0.0015360706787586186,0.0012410896855556699,0.0015360706787586186,0.0,0.0
409,-1.1814,0.7732,0.0,0.0,-0.0013311214823068377,-0.00032627790533717186,0.0013311214823068377,-0.00032627790533717186,0.0,0.0
410,-1.2447,0.7074,0.0,0.0,0.0011088830208022674,-0.00011031401893523954,-0.0011088830208022674,-0.00011031401893523954,0.0,0.0
411,-1.2285,0.7242,0.0,0.0,0.00351254664341377,0.00012604451545163495,-0.00351254664341377,0.00012604451545163495,0.0,0.0
412,-1.2194,0.7379,0.0,0.0,0.000848571713759657,0.0018905461903681777,-0.000848571713759657,0.0018905461903681777,0.0,0.0
413,-1.2229,0.7423,0.0,0.0,0.0009361422970323083,0.005918458782042682,-0.0009361422970323083,0.005918458782042682,0.0,0.0
414,-1.2395,0.7348,0.0,0.0,0.007180666286951057,-0.0017095710363182436,-0.007180666286951057,-0.0017095710363182436,0.0,0.0
415,-1.1896,0.7912,0.0,0.0,0.009115605475987292,0.0007264529857330139,-0.009115605475987292,0.0007264529857330139,0.0,0.0
416,-1.2049,0.7824,0.0,0.0,-0.0019480656609216576,0.00047097294959267674,0.0019480656609216576,0.00047097294959267674,0.0,0.0
417,-1.1755,0.8241,0.0,0.0,-0.0009074889104861216,-5.3055862405404704e-05,0.0009074889104861216,-5.3055862405404704e-05,0.0,0.0
418,-1.1628,0.8544,0.0,0.0,-0.005424089111728305,1.634306520438175e-05,0.005424089111728305,1.634306520438175e-05,0.0,0.0
419,-1.1612,0.879,0.0,0.0,-0.0002290204719787047,0.0005089850244275437,0.0002290204719787047,0.0005089850244275437,0.0,0.0
420,-1.1148,0.9548,0.0,0.0,4.942177435564444e-05,0.0006937887327773928,-4.942177435564444e-05,0.0006937887327773928,0.0,0.0
421,-1.0986,1.002,0.0,0.0,0.003481553584795413,1.1287550407399199e-05,-0.003481553584795413,1.1287550407399199e-05,0.0,0.0
422,-1.0332,1.0945,0.0,0.0,0.0012374130580136884,-1.796564297910749e-05,-0.0012374130580136884,-1.796564297910749e-05,0.0,0.0
423,-0.9662,1.172,0.0,0.0,-7.477835025468242e-05,0.0042396681068816895,7.477835025468242e-05,0.0042396681068816895,0.0,0.0
424,-0.9569,1.1733,0.0,0.0,-0.004383694673402289,0.006387304757024296,0.004383694673402289,0.006387304757024296,0.0,0.0
425,-0.8793,1.2409,0.0,0.0,9.511830460676873e-05,-0.0003992331344966568,-9.511830460676873e-05,-0.0003992331344966568,0.0,0.0
426,-0.7993,1.3159,0.0,0.0,-0.0112623305655823,-0.00024736714726670845,0.0112623305655823,-0.00024736714726670845,0.0,0.0
427,-0.7823,1.3358,0.0,0.0,-0.0015476474977131225,-0.010841797299623418,0.0015476474977131225,-0.010841797299623418,0.0,0.0
428,-0.6927,1.4358,0.0,0.0,0.0015265904490635918,0.005223241937740718,-0.0015265904490635918,0.005223241937740718,0.0,0.0
429,-0.6777,1.4712,0.0,0.0,0.0011375667927000408,0.005770785973331688,-0.0011375667927000408,0.005770785973331688,0.0,0.0
430,-0.6761,1.5024,0.0,0.0,-0.009510918900129273,-0.0004947342945334169,0.009510918900129273,-0.0004947342945334169,0.0,0.0
431,-0.599,1.6153,0.0,0.0,-0.000676225999560324,0.004433830503520218,0.000676225999560324,0.004433830503520218,0.0,0.0
432,-0.6077,1.6382,0.0,0.0,-0.0017548452101823137,-0.005599412590383127,0.0017548452101823137,-0.005599412590383127,0.0,0.0
433,-0.6181,1.6408,0.0,0.0,-0.0027456203693673725,0.007419191296906057,0.0027456203693673725,0.007419191296906057,0.0,0.0
434,-0.6262,1.6419,0.0,0.0,0.006864050923418431,-0.014431218882551349,-0.006864050923418431,-0.014431218882551349,0.0,0.0
435,-0.7107,1.5619,0.0,0.0,0.0048248899784400735,-0.016405051321618465,-0.0048248899784400735,-0.016405051321618465,0.0,0.0
436,-0.7249,1.5443,0.0,0.0,-0.001329632600079093,-0.01092505316297077,0.001329632600079093,-0.01092505316297077,0.0,0.0
437,-0.7116,1.5436,0.0,0.0,0.008938155022721406,-0.009183972517057198,-0.008938155022721406,-0.009183972517057198,0.0,0.0
438,-0.7651,1.4656,0.0,0.0,0.0030497777387494818,0.0034605876922006425,-0.0030497777387494818,0.0034605876922006425,0.0,0.0
439,-0.7731,1.4249,0.0,0.0,0.0103288925648412,0.005526487746575229,-0.0103288925648412,0.005526487746575229,0.0,0.0
440,-0.7893,1.3701,0.0,0.0,0.0008455331786009947,0.004795720040916914,-0.0008455331786009947,0.004795720040916914,0.0,0.0
441,-0.8755,1.2414,0.0,0.0,-0.0004812128130773691,0.006346892239414086,0.0004812128130773691,0.006346892239414086,0.0,0.0
442,-0.879,1.1929,0.0,0.0,0.004048240391885957,0.0023786564782557105,-0.004048240391885957,0.0023786564782557105,0.0,0.0
443,-0.9448,1.0827,0.0,0.0,0.005424089111728305,-0.0028955416940957767,-0.005424089111728305,-0.0028955416940957767,0.0,0.0
444,-0.9808,1.0017,0.0,0.0,-0.0013461014606390433,-0.003856204969858491,0.0013461014606390433,-0.003856204969858491,0.0,0.0
445,-0.9612,0.9792,0.0,0.0,0.0002768105529541475,-0.003498873235199789,-0.0002768105529541475,-0.003498873235199789,0.0,0.0
446,-1.034,0.8678,0.0,0.0,0.0001261144017602842,0.0017594637836234805,-0.0001261144017602842,0.0017594637836234805,0.0,0.0
447,-1.0102,0.8565,0.0,0.0,-0.001815068977027003,-0.0015357668252427522,0.001815068977027003,-0.0015357668252427522,0.0,0.0
448,-1.0519,0.7875,0.0,0.0,-0.0012728727633152788,-0.002841486153623172,0.0012728727633152788,-0.002841486153623172,0.0,0.0
449,-1.1076,0.7109,0.0,0.0,-0.005204099166241145,0.0002654920094881299,0.005204099166241145,0.0002654920094881299,0.0,0.0
450,-1.1005,0.7049,0.0,0.0,0.00047258337322676785,0.006668673112716437,-0.00047258337322676785,0.006668673112716437,0.0,0.0
451,-1.0991,0.703,0.0,0.0,-0.007716056181907376,0.0002206705773627004,0.007716056181907376,0.0002206705773627004,0.0,0.0
452,-1.173,0.6329,0.0,0.0,0.0013368643137567095,0.009036907415377935,-0.0013368643137567095,0.009036907415377935,0.0,0.0
453,-1.1795,0.6398,0.0,0.0,0.009677126773308108,-0.0008838491069517278,-0.009677126773308108,-0.0008838491069517278,0.0,0.0
454,-1.1881,0.6514,0.0,0.0,-0.008147832027953307,-0.00030076636414504203,0.008147832027953307,-0.00030076636414504203,0.0,0.0
455,-1.1953,0.6635,0.0,0.0,-0.006081628120062854,-0.0006502769093053468,0.006081628120062854,-0.0006502769093053468,0.0,0.0
456,-1.2053,0.6629,0.0,0.0,-0.006406143675008003,0.0009651299224459479,0.006406143675008003,0.0009651299224459479,0.0,0.0
457,-1.2182,0.6615,0.0,0.0,0.0009492383835661434,-0.004313200657721321,-0.0009492383835661434,-0.004313200657721321,0.0,0.0
458,-1.2357,0.6635,0.0,0.0,-0.0003865320575334478,-0.004947950652365902,0.0003865320575334478,-0.004947950652365902,0.0,0.0
459,-1.1721,0.7527,0.0,0.0,0.0008215287508475613,-0.002341100183694643,-0.0008215287508475613,-0.002341100183694643,0.0,0.0
460,-1.1939,0.7618,0.0,0.0,0.0005543503543463739,-0.0010626061303358387,-0.0005543503543463739,-0.0010626061303358387,0.0,0.0
461,-1.1427,0.8495,0.0,0.0,-0.005822137217513084,0.0004477889263320824,0.005822137217513084,0.0004477889263320824,0.0,0.0
462,-1.1557,0.8712,0.0,0.0,0.010043877966958664,0.00043855177944974864,-0.010043877966958664,0.00043855177944974864,0.0,0.0
463,-1.0674,0.9765,0.0,0.0,-0.004498247448883863,0.001578488629573546,0.004498247448883863,0.001578488629573546,0.0,0.0
464,-0.9972,1.0623,0.0,0.0,0.0012015583431414715,0.0002704174749803217,-0.0012015583431414715,0.0002704174749803217,0.0,0.0
465,-0.908,1.1755,0.0,0.0,-0.007937869248489734,0.0013763956561709078,0.007937869248489734,0.0013763956561709078,0.0,0.0
466,-0.8954,1.218,0.0,0.0,-0.006168834079116467,0.004641666308372729,0.006168834079116467,0.004641666308372729,0.0,0.0
467,-0.8229,1.3251,0.0,0.0,-0.0001862318198744204,-0.006071904807555136,0.0001862318198744204,-0.006071904807555136,0.0,0.0
468,-0.8303,1.3392,0.0,0.0,-0.0003714609231464821,0.003981088764879517,0.0003714609231464821,0.003981088764879517,0.0,0.0
469,-0.772,1.4091,0.0,0.0,0.0040755872083139185,0.0016236412620312696,-0.0040755872083139185,0.0016236412620312696,0.0,0.0
470,-0.7775,1.402,0.0,0.0,-0.00027115887755903534,-0.0017630188697591155,0.00027115887755903534,-0.0017630188697591155,0.0,0.0
471,-0.7695,1.397,0.0,0.0,-0.0007938780809037334,0.00045037168121694546,0.0007938780809037334,0.00045037168121694546,0.0,0.0
472,-0.6812,1.4697,0.0,0.0,0.000705578249193003,-0.000121228437225155,-0.000705578249193003,-0.000121228437225155,0.0,0.0
473,-0.7338,1.404,0.0,0.0,0.0008242330471387709,0.0008531599018492374,-0.0008242330471387709,0.0008531599018492374,0.0,0.0
474,-0.7135,1.4153,0.0,0.0,-0.0007452007476619612,0.0020710047934411396,0.0007452007476619612,0.0020710047934411396,0.0,0.0
475,-0.7014,1.4242,0.0,0.0,-0.00025644325178563317,0.001259290511156058,0.00025644325178563317,0.001259290511156058,0.0,0.0
476,-0.702,1.4263,0.0,0.0,-0.002856374975900618,-0.00016141914176878299,0.002856374975900618,-0.00016141914176878299,0.0,0.0
477,-0.7107,1.4257,0.0,0.0,-0.004574210827850423,9.640360497888295e-05,0.004574210827850423,9.640360497888295e-05,0.0,0.0
478,-0.7222,1.4259,0.0,0.0,-0.006730051522921418,0.0003534727950072006,0.006730051522921418,0.0003534727950072006,0.0,0.0
479,-0.7328,1.4291,0.0,0.0,0.0072295867030055215,-0.0004618269587651029,-0.0072295867030055215,-0.0004618269587651029,0.0,0.0
480,-0.7474,1.4272,0.0,0.0,-0.007393363748057426,0.00024082518107010827,0.007393363748057426,0.00024082518107010827,0.0,0.0
481,-0.7573,1.4264,0.0,0.0,-0.0070329934782400625,-0.00024238091107134344,0.0070329934782400625,-0.00024238091107134344,0.0,0.0
482,-0.763,1.4215,0.0,0.0,0.00014788550617210052,0.006333218831200104,-0.00014788550617210052,0.006333218831200104,0.0,0.0
483,-0.8504,1.3231,0.0,0.0,0.00016053492803761222,0.0028398453446374945,-0.00016053492803761222,0.0028398453446374945,0.0,0.0
484,-0.8569,1.2945,0.0,0.0,0.004862871667923354,9.560750876731338e-05,-0.004862871667923354,9.560750876731338e-05,0.0,0.0
485,-0.8428,1.2782,0.0,0.0,0.0002181698629271212,-0.0002764945452976465,-0.0002181698629271212,-0.0002764945452976465,0.0,0.0
486,-0.8358,1.2504,0.0,0.0,0.003911810163262013,-0.003801511337002567,-0.003911810163262013,-0.003801511337002567,0.0,0.0
487,-0.8328,1.2177,0.0,0.0,5.927878241034536e-05,-0.0004835828705011258,-5.927878241034536e-05,-0.0004835828705011258,0.0,0.0
488,-0.9053,1.1077,0.0,0.0,-0.0007716360035423243,0.0036125144501337634,0.0007716360035423243,0.0036125144501337634,0.0,0.0
489,-0.8485,1.1282,0.0,0.0,0.0020292553203611176,0.00511233540444954,-0.0020292553203611176,0.00511233540444954,0.0,0.0
490,-0.8626,1.079,0.0,0.0,0.003106902199732335,-0.004610673249754372,-0.003106902199732335,-0.004610673249754372,0.0,0.0
491,-0.929,0.9846,0.0,0.0,0.004026666792259453,-0.0009396366124647701,-0.004026666792259453,-0.0009396366124647701,0.0,0.0
492,-0.9152,0.9775,0.0,0.0,-0.0020819131346607378,0.003783887833082325,0.0020819131346607378,0.003783887833082325,0.0,0.0
493,-0.9799,0.9025,0.0,0.0,-0.0006699666171334793,0.0015657267819071637,0.0006699666171334793,0.0015657267819071637,0.0,0.0
494,-0.9862,0.8968,0.0,0.0,0.0002493178868385698,-0.0011485359046228122,-0.0002493178868385698,-0.0011485359046228122,0.0,0.0
495,-1.0694,0.8204,0.0,0.0,0.00064799800793635,-0.0019949198730682322,-0.00064799800793635,-0.0019949198730682322,0.0,0.0
496,-1.0827,0.8248,0.0,0.0,0.0002293790191274269,-5.472097967235172e-05,-0.0002293790191274269,-5.472097967235172e-05,0.0,0.0
497,-1.0986,0.8321,0.0,0.0,-0.00045906189177072,-0.0011592315483813038,0.00045906189177072,-0.0011592315483813038,0.0,0.0
498,-1.1184,0.8313,0.0,0.0,-0.0017098141191309365,0.0008618197270514252,0.0017098141191309365,0.0008618197270514252,0.0,0.0
499,-1.1379,0.8217,0.0,0.0,-0.007330162216757248,-3.483984412922343e-05,0.007330162216757248,-3.483984412922343e-05,0.0,0.0
500,-1.1547,0.8094,0.0,0.0,-0.003580305977451942,0.0032141624908331194,0.003580305977451942,0.0032141624908331194,0.0,0.0
501,-1.156,0.7965,0.0,0.0,-0.0010488111807155113,-0.0028684987311836815,0.0010488111807155113,-0.0028684987311836815,0.0,0.0
502,-1.1451,0.7983,0.0,0.0,-0.001413678482567696,0.0135342433037142,0.001413678482567696,0.0135342433037142,0.0,0.0
503,-1.1272,0.8143,0.0,0.0,0.004899941796859036,-0.01608083962018918,-0.004899941796859036,-0.01608083962018918,0.0,0.0
504,-1.1156,0.8312,0.0,0.0,0.0036450267763314522,-0.013564020948269091,-0.0036450267763314522,-0.013564020948269091,0.0,0.0
505,-1.0274,0.9292,0.0,0.0,0.018256734647307347,0.0023341723235328926,-0.018256734647307347,0.0023341723235328926,0.0,0.0
506,-1.0097,0.9606,0.0,0.0,0.01907258133740821,0.004651085767364583,-0.01907258133740821,0.004651085767364583,0.0,0.0
507,-0.9822,1.003,0.0,0.0,0.01682831926922014,0.007467504005928789,-0.01682831926922014,0.007467504005928789,0.0,0.0
508,-0.9085,1.0921,0.0,0.0,0.0021697875714492554,2.327366004777489e-05,-0.0021697875714492554,2.327366004777489e-05,0.0,0.0
509,-0.9022,1.1139,0.0,0.0,0.013105202139311064,0.0031214871684939155,-0.013105202139311064,0.0031214871684939155,0.0,0.0
510,-0.8192,1.2141,0.0,0.0,-0.0020959207817421712,-0.0002973905515837681,0.0020959207817421712,-0.0002973905515837681,0.0,0.0
511,-0.8142,1.2387,0.0,0.0,0.0015700111164808782,0.001848462478420703,-0.0015700111164808782,0.001848462478420703,0.0,0.0
512,-0.82,1.2535,0.0,0.0,-0.0018825244575493088,-0.0007155446445134159,0.0018825244575493088,-0.0007155446445134159,0.0,0.0
513,-0.75,1.3452,0.0,0.0,0.0012391754084057124,-0.0011698056507334492,-0.0012391754084057124,-0.0011698056507334492,0.0,0.0
514,-0.7535,1.3551,0.0,0.0,0.002755921003555238,1.4200594064008872e-05,-0.002755921003555238,1.4200594064008872e-05,0.0,0.0
515,-0.765,1.3469,0.0,0.0,0.0009737593622965491,0.003333880776084419,-0.0009737593622965491,0.003333880776084419,0.0,0.0
516,-0.7007,1.4167,0.0,0.0,-0.0005113246964997139,-0.003282529531903024,0.0005113246964997139,-0.003282529531903024,0.0,0.0
517,-0.7183,1.4095,0.0,0.0,0.00036994165556715095,-0.00238145193060168,-0.00036994165556715095,-0.00238145193060168,0.0,0.0
518,-0.7327,1.41,0.0,0.0,-0.004321100849133843,0.0002222870780671088,0.004321100849133843,0.0002222870780671088,0.0,0.0
519,-0.8272,1.3328,0.0,0.0,-0.0010733929301490902,0.00013517835213857423,0.0010733929301490902,0.00013517835213857423,0.0,0.0
520,-0.8487,1.3278,0.0,0.0,-0.0011339813212128192,0.0001638104689386503,0.0011339813212128192,0.0001638104689386503,0.0,0.0
521,-0.8609,1.3273,0.0,0.0,0.0012211265095632578,-0.0002832522474905118,-0.0012211265095632578,-0.0002832522474905118,0.0,0.0
522,-0.8578,1.3335,0.0,0.0,0.0014796754662138437,-1.334646183090886e-05,-0.0014796754662138437,-1.334646183090886e-05,0.0,0.0
523,-0.9416,1.2415,0.0,0.0,-0.0013453722122009643,-0.0015213033978875193,0.0013453722122009643,-0.0015213033978875193,0.0,0.0
524,-0.9518,1.2094,0.0,0.0,0.0016976599784962868,0.0008113496580660421,-0.0016976599784962868,0.0008113496580660421,0.0,0.0
525,-0.9503,1.1752,0.0,0.0,-0.0007448968941460949,0.0020064663066711496,0.0007448968941460949,0.0020064663066711496,0.0,0.0
526,-1.0218,1.05,0.0,0.0,0.000836113719609141,0.003097786594256348,-0.000836113719609141,0.003097786594256348,0.0,0.0
527,-0.9773,1.0235,0.0,0.0,0.0024035724665567425,0.001253942689276812,-0.0024035724665567425,0.001253942689276812,0.0,0.0
528,-1.0041,0.9204,0.0,0.0,0.002410014161093107,-0.0013846908571540563,-0.002410014161093107,-0.0013846908571540563,0.0,0.0
529,-1.0105,0.8369,0.0,0.0,0.0016649045694859055,0.0017097837337793497,-0.0016649045694859055,0.0017097837337793497,0.0,0.0
530,-1.0651,0.712,0.0,0.0,0.014835344058653452,-0.0019468502468581927,-0.014835344058653452,-0.0019468502468581927,0.0,0.0
531,-1.0512,0.6685,0.0,0.0,0.013720505508940207,-0.0015160163467114465,-0.013720505508940207,-0.0015160163467114465,0.0,0.0
532,-1.1077,0.5701,0.0,0.0,0.001001683500404657,0.001287488117428445,-0.001001683500404657,0.001287488117428445,0.0,0.0
533,-1.0962,0.5553,0.0,0.0,0.013043216022074349,-0.00031488339849218767,-0.013043216022074349,-0.00031488339849218767,0.0,0.0
534,-1.1819,0.4592,0.0,0.0,-0.012644864062773707,0.000197990950938444,0.012644864062773707,0.000197990950938444,0.0,0.0
535,-1.1932,0.4515,0.0,0.0,0.00035559976961826425,9.380869595338522e-05,-0.00035559976961826425,9.380869595338522e-05,0.0,0.0
536,-1.2163,0.4445,0.0,0.0,-0.00016146168126100424,-0.0003047043057106685,0.00016146168126100424,-0.0003047043057106685,0.0,0.0
537,-1.2486,0.4409,0.0,0.0,0.01172175708157206,7.661058695535587e-05,-0.01172175708157206,7.661058695535587e-05,0.0,0.0
538,-1.2019,0.5263,0.0,0.0,0.00022574493107766665,0.0006979211405931737,-0.00022574493107766665,0.0006979211405931737,0.0,0.0
539,-1.2229,0.552,0.0,0.0,0.01150419796421183,-3.096571180192883e-05,-0.01150419796421183,-3.096571180192883e-05,0.0,0.0
540,-1.2409,0.5868,0.0,0.0,0.0006313468352668798,0.008895919384015998,-0.0006313468352668798,0.008895919384015998,0.0,0.0
541,-1.1731,0.706,0.0,0.0,0.009229246690921266,-0.00013704401272599296,-0.009229246690921266,-0.00013704401272599296,0.0,0.0
542,-1.118,0.8022,0.0,0.0,-0.004090172177075498,-2.8301220321297744e-05,0.004090172177075498,-2.8301220321297744e-05,0.0,0.0
543,-1.0502,0.8994,0.0,0.0,0.003902694557786026,0.0001611152882529167,-0.003902694557786026,0.0001611152882529167,0.0,0.0
544,-1.0554,0.919,0.0,0.0,0.003973796280498727,0.00012012544896256053,-0.003973796280498727,0.00012012544896256053,0.0,0.0
545,-0.9859,1.01,0.0,0.0,-0.0016216358288265525,-1.821146047344328e-05,0.0016216358288265525,-1.821146047344328e-05,0.0,0.0
546,-0.9749,1.0375,0.0,0.0,0.0015661217914777902,-2.2592420465202772e-05,-0.0015661217914777902,-2.2592420465202772e-05,0.0,0.0
547,-0.9788,1.0501,0.0,0.0,-0.0014184185974152094,-0.0001285482684223728,0.0014184185974152094,-0.0001285482684223728,0.0,0.0
548,-0.9961,1.0494,0.0,0.0,-0.0020583037164779304,1.984558468177193e-05,0.0020583037164779304,1.984558468177193e-05,0.0,0.0
549,-0.8986,1.1589,0.0,0.0,0.0018974436651783414,0.0005000213457094896,-0.0018974436651783414,0.0005000213457094896,0.0,0.0
550,-0.8803,1.1757,0.0,0.0,0.005804209860076975,0.0016041946370158303,-0.005804209860076975,0.0016041946370158303,0.0,0.0
551,-0.7882,1.2642,0.0,0.0,-0.002759962255316259,0.00022558085017909885,0.002759962255316259,0.00022558085017909885,0.0,0.0
